stateId	unique.str	composition	structure	fct	n	type	color
444	FASY lade  7 0	FASY lade 	7	0	116		#c0c0c0
445	lade pisy  7 0	lade pisy 	7	0	192		#c0c0c0
446	PIAB lade  5 1	PIAB lade 	5	1	112		#687022
447	PIAB lade  9 1	PIAB lade 	9	1	2350		#687022
448	abal fasy  4 0	abal fasy 	4	0	21		darkgrey
449	abal lade  6 1	abal lade 	6	1	70		#c0c0c0
450	piab abal lade fasy  6 1	piab abal lade fasy 	6	1	45		#c0c0c0
451	FASY lade  6 0	FASY lade 	6	0	39		#c0c0c0
452	piab abal  6 1	piab abal 	6	1	129		#c0c0c0
453	piab abal lade  6 1	piab abal lade 	6	1	52		#c0c0c0
454	LADE piab  6 2	LADE piab 	6	2	30		#c0c0c0
455	piab acps  7 0	piab acps 	7	0	70		#c0c0c0
456	PIAB acps  7 0	PIAB acps 	7	0	23		#c0c0c0
457	abal lade  7 1	abal lade 	7	1	168		#c0c0c0
458	piab lade pisy fasy  7 1	piab lade pisy fasy 	7	1	43		#c0c0c0
459	BEPE piab  4 0	BEPE piab 	4	0	6		#c0c0c0
460	lade fasy bepe  5 0	lade fasy bepe 	5	0	25		#c0c0c0
461	lade bepe  5 0	lade bepe 	5	0	43		#c0c0c0
462	fasy alin  5 0	fasy alin 	5	0	13		#c0c0c0
463	LADE frex  3 0	LADE frex 	3	0	24		#c0c0c0
464	piab abal lade fasy  7 1	piab abal lade fasy 	7	1	149		#c0c0c0
465	lade pisy  9 1	lade pisy 	9	1	266		#c0c0c0
466	lade bepe  4 0	lade bepe 	4	0	21		#c0c0c0
467	FASY abal  8 1	FASY abal 	8	1	372		#c0c0c0
468	PIAB fasy  4 0	PIAB fasy 	4	0	40		#308245
469	piab abal lade fasy  8 1	piab abal lade fasy 	8	1	87		#c0c0c0
470	piab lade fasy  8 0	piab lade fasy 	8	0	422		#9ead18
471	PIAB lade  9 2	PIAB lade 	9	2	4760		#687022
472	LADE fasy  9 0	LADE fasy 	9	0	30		#c0c0c0
473	FASY  5 2	FASY 	5	2	45918		#ade268
474	piab pisy fasy  8 0	piab pisy fasy 	8	0	28		#754d07
475	piab abal fasy  7 2	piab abal fasy 	7	2	559		#488c59
476	piab lade frex  6 0	piab lade frex 	6	0	34		#c0c0c0
477	FASY piab  10 0	FASY piab 	10	0	19		#629e31
478	fasy  9 0	fasy 	9	0	233		#b4d884
479	piab abal pisy  7 1	piab abal pisy 	7	1	18		#c0c0c0
480	lade frex  9 0	lade frex 	9	0	106		#c0c0c0
481	PISY fasy  8 1	PISY fasy 	8	1	160		#c0c0c0
482	FASY frex  3 0	FASY frex 	3	0	19		#c0c0c0
483	LADE  7 2	LADE 	7	2	108		yellow
484	LADE  9 1	LADE 	9	1	1420		yellow
485	piab lade fasy  5 0	piab lade fasy 	5	0	18		#9ead18
486	frex bepe  1 0	frex bepe 	1	0	126		#c0c0c0
487	mix 3 0	mix	3	0	36		#c0c0c0
488	fasy acps  8 0	fasy acps 	8	0	32		#c0c0c0
489	piab abal fasy  7 0	piab abal fasy 	7	0	34		#488c59
490	piab lade  4 1	piab lade 	4	1	35		#687022
491	FASY frex  1 0	FASY frex 	1	0	26		#c0c0c0
492	PIAB pisy  9 2	PIAB pisy 	9	2	1137		#c0c0c0
493	lade fasy acps  9 1	lade fasy acps 	9	1	35		#c0c0c0
494	piab pisy  8 2	piab pisy 	8	2	4504		#825a12
495	piab fasy frex  7 1	piab fasy frex 	7	1	302		#c0c0c0
496	FREX  4 1	FREX 	4	1	366		#c0c0c0
497	PIAB  2 0	PIAB 	2	0	664		#256d37
498	FASY acps  8 1	FASY acps 	8	1	169		#c0c0c0
499	frex bepe  2 0	frex bepe 	2	0	100		#c0c0c0
500	PIAB frex  8 1	PIAB frex 	8	1	174		#c0c0c0
501	fasy frex  5 0	fasy frex 	5	0	140		#c0c0c0
502	fasy acps  6 2	fasy acps 	6	2	50		#c0c0c0
503	LADE piab  2 0	LADE piab 	2	0	18		#c0c0c0
504	piab fasy frex  7 0	piab fasy frex 	7	0	102		#c0c0c0
505	BEPE  8 0	BEPE 	8	0	40		#c0c0c0
506	acps frex  5 1	acps frex 	5	1	17		#c0c0c0
507	FASY frex  8 1	FASY frex 	8	1	180		#c0c0c0
508	LADE  1 0	LADE 	1	0	371		yellow
509	LADE  2 0	LADE 	2	0	137		yellow
510	fasy  10 2	fasy 	10	2	8995		#b4d884
511	FASY  3 0	FASY 	3	0	90		#ade268
512	piab bepe  5 0	piab bepe 	5	0	87		#c0c0c0
513	piab fasy acps  5 0	piab fasy acps 	5	0	17		#c0c0c0
514	piab bepe  1 0	piab bepe 	1	0	22		#c0c0c0
515	lade fasy  3 0	lade fasy 	3	0	38		#ada845
516	fasy bepe  7 0	fasy bepe 	7	0	76		#c0c0c0
517	FREX  5 0	FREX 	5	0	437		#c0c0c0
518	LADE frex  7 0	LADE frex 	7	0	49		#c0c0c0
519	lade  5 0	lade 	5	0	25		#c0c0c0
520	lade bepe  7 0	lade bepe 	7	0	127		#c0c0c0
521	FASY piab  10 1	FASY piab 	10	1	1624		#629e31
522	FASY lade  9 0	FASY lade 	9	0	44		#c0c0c0
523	lade bepe  3 0	lade bepe 	3	0	28		#c0c0c0
524	ALIN  3 0	ALIN 	3	0	29		#c0c0c0
525	lade  8 0	lade 	8	0	190		#c0c0c0
526	fasy acps  10 1	fasy acps 	10	1	440		#c0c0c0
527	BEPE frex  2 0	BEPE frex 	2	0	32		#c0c0c0
528	fasy alin  6 1	fasy alin 	6	1	17		#c0c0c0
529	piab bepe  4 0	piab bepe 	4	0	91		#c0c0c0
530	piab acps  8 1	piab acps 	8	1	88		#c0c0c0
531	fasy frex alin  6 0	fasy frex alin 	6	0	32		#c0c0c0
532	FASY acps  9 1	FASY acps 	9	1	71		#c0c0c0
533	fasy acps  9 0	fasy acps 	9	0	18		#c0c0c0
534	piab lade  5 0	piab lade 	5	0	239		#687022
535	FASY acps  10 1	FASY acps 	10	1	102		#c0c0c0
536	piab fasy acps  9 1	piab fasy acps 	9	1	158		#c0c0c0
537	FASY acps  7 0	FASY acps 	7	0	55		#c0c0c0
538	piab  11 1	piab 	11	1	152		#256d37
539	PIAB fasy  4 1	PIAB fasy 	4	1	337		#308245
540	piab abal fasy  8 0	piab abal fasy 	8	0	54		#488c59
541	fasy frex alin  7 0	fasy frex alin 	7	0	12		#c0c0c0
542	PIAB fasy  1 0	PIAB fasy 	1	0	45		#308245
543	piab lade fasy  9 0	piab lade fasy 	9	0	240		#9ead18
544	lade frex  7 0	lade frex 	7	0	141		#c0c0c0
545	FASY frex  7 1	FASY frex 	7	1	195		#c0c0c0
546	piab abal  10 2	piab abal 	10	2	1241		#c0c0c0
547	FASY  2 0	FASY 	2	0	47		#ade268
548	piab abal fasy  10 2	piab abal fasy 	10	2	5132		#488c59
549	FASY  3 1	FASY 	3	1	224		#ade268
550	piab fasy acps  7 0	piab fasy acps 	7	0	40		#c0c0c0
551	piab frex  9 0	piab frex 	9	0	235		#c0c0c0
552	lade frex  4 0	lade frex 	4	0	114		#c0c0c0
553	piab lade frex  1 0	piab lade frex 	1	0	35		#c0c0c0
554	lade fasy frex  9 0	lade fasy frex 	9	0	41		#c0c0c0
555	lade frex  1 0	lade frex 	1	0	137		#c0c0c0
556	piab  1 0	piab 	1	0	41		#256d37
557	FREX bepe  1 0	FREX bepe 	1	0	49		#c0c0c0
558	piab  5 0	piab 	5	0	159		#256d37
559	frex alin  3 0	frex alin 	3	0	37		#c0c0c0
560	lade frex  8 0	lade frex 	8	0	120		#c0c0c0
561	FASY frex  5 0	FASY frex 	5	0	50		#c0c0c0
562	FASY lade  9 2	FASY lade 	9	2	569		#c0c0c0
563	BEPE  7 0	BEPE 	7	0	96		#c0c0c0
564	FREX  8 0	FREX 	8	0	59		#c0c0c0
565	fasy alin  6 0	fasy alin 	6	0	22		#c0c0c0
566	FASY piab  8 0	FASY piab 	8	0	274		#629e31
567	fasy frex  5 1	fasy frex 	5	1	162		#c0c0c0
568	FASY piab  5 0	FASY piab 	5	0	51		#629e31
569	BEPE frex  1 0	BEPE frex 	1	0	48		#c0c0c0
570	piab fasy  1 0	piab fasy 	1	0	61		#43a55c
571	piab fasy  11 1	piab fasy 	11	1	2420		#43a55c
572	FASY acps  6 0	FASY acps 	6	0	97		#c0c0c0
573	acps  9 1	acps 	9	1	27		#c0c0c0
574	PIAB pisy  7 2	PIAB pisy 	7	2	67		#c0c0c0
575	FREX lade  1 0	FREX lade 	1	0	87		#c0c0c0
576	PIAB lade  7 0	PIAB lade 	7	0	129		#687022
577	piab fasy frex  1 0	piab fasy frex 	1	0	19		#c0c0c0
578	LADE fasy  7 1	LADE fasy 	7	1	81		#c0c0c0
579	PIAB bepe  6 1	PIAB bepe 	6	1	39		#c0c0c0
580	piab fasy  10 0	piab fasy 	10	0	283		#43a55c
581	fasy frex  10 1	fasy frex 	10	1	84		#c0c0c0
582	piab fasy frex  11 1	piab fasy frex 	11	1	158		#c0c0c0
583	lade pisy  7 2	lade pisy 	7	2	144		#c0c0c0
584	lade fasy acps  6 1	lade fasy acps 	6	1	35		#c0c0c0
585	piab pisy fasy  8 2	piab pisy fasy 	8	2	5330		#754d07
586	lade fasy  1 0	lade fasy 	1	0	23		#ada845
587	piab fasy frex  5 0	piab fasy frex 	5	0	61		#c0c0c0
588	ACPS  7 1	ACPS 	7	1	84		#c0c0c0
589	lade fasy frex  7 0	lade fasy frex 	7	0	45		#c0c0c0
590	FREX  6 0	FREX 	6	0	250		#c0c0c0
591	lade fasy frex  7 1	lade fasy frex 	7	1	186		#c0c0c0
592	lade fasy frex  8 1	lade fasy frex 	8	1	338		#c0c0c0
593	ACPS  8 1	ACPS 	8	1	23		#c0c0c0
594	FASY frex  9 1	FASY frex 	9	1	41		#c0c0c0
595	PIAB frex  6 1	PIAB frex 	6	1	82		#c0c0c0
596	ACPS alin  6 0	ACPS alin 	6	0	12		#c0c0c0
597	PISY  7 2	PISY 	7	2	307		#c0c0c0
598	lade fasy acps  8 2	lade fasy acps 	8	2	16		#c0c0c0
599	FASY lade  8 2	FASY lade 	8	2	431		#c0c0c0
600	lade  9 0	lade 	9	0	44		#c0c0c0
601	fasy frex  2 0	fasy frex 	2	0	81		#c0c0c0
602	piab lade  10 0	piab lade 	10	0	44		#687022
603	FREX piab  1 0	FREX piab 	1	0	40		#c0c0c0
604	fasy bepe  6 0	fasy bepe 	6	0	35		#c0c0c0
605	lade frex  5 0	lade frex 	5	0	119		#c0c0c0
606	piab frex  8 0	piab frex 	8	0	231		#c0c0c0
607	frex bepe  4 0	frex bepe 	4	0	31		#c0c0c0
608	LADE bepe  5 0	LADE bepe 	5	0	18		#c0c0c0
609	PIAB pisy  8 0	PIAB pisy 	8	0	27		#c0c0c0
610	PISY piab  6 2	PISY piab 	6	2	22		#c0c0c0
611	piab pisy fasy  6 2	piab pisy fasy 	6	2	20		#754d07
612	piab lade pisy  7 2	piab lade pisy 	7	2	798		#c0c0c0
613	PIAB bepe  7 0	PIAB bepe 	7	0	32		#c0c0c0
614	pisy fasy  8 0	pisy fasy 	8	0	83		#a86e06
615	abal lade  9 1	abal lade 	9	1	41		#c0c0c0
616	LADE frex  4 0	LADE frex 	4	0	33		#c0c0c0
617	lade fasy bepe  6 0	lade fasy bepe 	6	0	15		#c0c0c0
618	piab abal  6 2	piab abal 	6	2	37		#c0c0c0
619	piab fasy bepe  8 1	piab fasy bepe 	8	1	69		#c0c0c0
620	frex bepe  3 0	frex bepe 	3	0	95		#c0c0c0
621	piab lade  3 0	piab lade 	3	0	130		#687022
622	piab bepe  2 0	piab bepe 	2	0	30		#c0c0c0
623	PIAB bepe  7 1	PIAB bepe 	7	1	47		#c0c0c0
624	piab alin  6 0	piab alin 	6	0	14		#c0c0c0
625	FASY frex  4 0	FASY frex 	4	0	38		#c0c0c0
626	fasy  4 0	fasy 	4	0	59		#b4d884
627	PIAB  11 0	PIAB 	11	0	102		#256d37
628	FREX lade  2 0	FREX lade 	2	0	46		#c0c0c0
629	BEPE  3 0	BEPE 	3	0	226		#c0c0c0
630	piab fasy acps  6 0	piab fasy acps 	6	0	30		#c0c0c0
631	piab frex  9 1	piab frex 	9	1	893		#c0c0c0
632	piab lade  1 0	piab lade 	1	0	79		#687022
633	frex alin  4 0	frex alin 	4	0	34		#c0c0c0
634	lade frex  8 1	lade frex 	8	1	443		#c0c0c0
635	FASY piab  1 0	FASY piab 	1	0	16		#629e31
636	piab bepe  6 1	piab bepe 	6	1	62		#c0c0c0
637	FREX  7 1	FREX 	7	1	231		#c0c0c0
638	PIAB frex  5 0	PIAB frex 	5	0	65		#c0c0c0
639	PIAB frex  2 0	PIAB frex 	2	0	77		#c0c0c0
640	fasy acps  8 2	fasy acps 	8	2	216		#c0c0c0
641	fasy alin  8 0	fasy alin 	8	0	10		#c0c0c0
642	lade frex  6 1	lade frex 	6	1	128		#c0c0c0
643	FASY abal  7 1	FASY abal 	7	1	220		#c0c0c0
644	piab frex  2 0	piab frex 	2	0	276		#c0c0c0
645	ACPS  5 1	ACPS 	5	1	69		#c0c0c0
646	FREX fasy  2 0	FREX fasy 	2	0	29		#c0c0c0
647	pisy  8 1	pisy 	8	1	458		#c0c0c0
648	FREX piab  2 0	FREX piab 	2	0	81		#c0c0c0
649	PIAB frex  8 0	PIAB frex 	8	0	75		#c0c0c0
650	piab bepe  8 1	piab bepe 	8	1	198		#c0c0c0
651	piab alin  8 0	piab alin 	8	0	1		#c0c0c0
652	piab  9 0	piab 	9	0	185		#256d37
653	PISY piab  7 2	PISY piab 	7	2	93		#c0c0c0
654	piab lade pisy  9 2	piab lade pisy 	9	2	659		#c0c0c0
655	frex bepe  7 0	frex bepe 	7	0	20		#c0c0c0
656	piab lade pisy  10 2	piab lade pisy 	10	2	79		#c0c0c0
657	abal fasy  5 1	abal fasy 	5	1	34		darkgrey
658	ACPS  6 0	ACPS 	6	0	14		#c0c0c0
659	lade bepe  6 1	lade bepe 	6	1	42		#c0c0c0
660	PIAB lade  10 2	PIAB lade 	10	2	4117		#687022
661	PIAB abal  6 1	PIAB abal 	6	1	27		#c0c0c0
662	FREX piab  7 0	FREX piab 	7	0	63		#c0c0c0
663	LADE fasy  9 1	LADE fasy 	9	1	87		#c0c0c0
664	FREX bepe  2 0	FREX bepe 	2	0	50		#c0c0c0
665	mix 4 0	mix	4	0	37		#c0c0c0
666	LADE frex  5 0	LADE frex 	5	0	27		#c0c0c0
667	ALIN  4 0	ALIN 	4	0	4		#c0c0c0
668	lade frex  9 1	lade frex 	9	1	608		#c0c0c0
669	PIAB bepe  9 0	PIAB bepe 	9	0	19		#c0c0c0
670	PIAB  3 0	PIAB 	3	0	738		#256d37
671	fasy bepe  7 1	fasy bepe 	7	1	69		#c0c0c0
672	lade fasy frex  9 1	lade fasy frex 	9	1	260		#c0c0c0
673	PIAB fasy  5 0	PIAB fasy 	5	0	45		#308245
674	LADE frex  9 0	LADE frex 	9	0	52		#c0c0c0
675	PIAB  11 1	PIAB 	11	1	17881		#256d37
676	lade frex  2 0	lade frex 	2	0	121		#c0c0c0
677	piab fasy frex  9 1	piab fasy frex 	9	1	646		#c0c0c0
678	lade frex  7 1	lade frex 	7	1	287		#c0c0c0
679	LADE  10 1	LADE 	10	1	395		yellow
680	piab lade fasy acps  8 1	piab lade fasy acps 	8	1	31		#c0c0c0
681	frex alin  2 0	frex alin 	2	0	15		#c0c0c0
682	pisy  6 0	pisy 	6	0	40		#c0c0c0
683	FASY pisy  8 1	FASY pisy 	8	1	190		#c0c0c0
684	lade pisy  8 2	lade pisy 	8	2	272		#c0c0c0
685	lade fasy bepe  6 1	lade fasy bepe 	6	1	39		#c0c0c0
686	ALIN  2 0	ALIN 	2	0	23		#c0c0c0
687	FASY lade  6 2	FASY lade 	6	2	38		#c0c0c0
688	piab frex  6 1	piab frex 	6	1	369		#c0c0c0
689	FREX  5 1	FREX 	5	1	227		#c0c0c0
690	piab fasy frex  10 1	piab fasy frex 	10	1	165		#c0c0c0
691	fasy bepe  8 0	fasy bepe 	8	0	20		#c0c0c0
692	bepe  7 0	bepe 	7	0	23		#c0c0c0
693	FREX fasy  4 0	FREX fasy 	4	0	23		#c0c0c0
694	piab lade bepe  4 0	piab lade bepe 	4	0	17		#c0c0c0
695	abal lade  8 0	abal lade 	8	0	17		#c0c0c0
696	FASY piab  3 0	FASY piab 	3	0	23		#629e31
697	FREX fasy  6 0	FREX fasy 	6	0	8		#c0c0c0
698	FREX lade  5 0	FREX lade 	5	0	11		#c0c0c0
699	piab lade  2 0	piab lade 	2	0	114		#687022
700	piab lade frex  2 0	piab lade frex 	2	0	67		#c0c0c0
701	PIAB fasy  11 2	PIAB fasy 	11	2	129163		#308245
702	PIAB frex  7 1	PIAB frex 	7	1	106		#c0c0c0
703	piab frex  8 1	piab frex 	8	1	674		#c0c0c0
704	PISY  5 2	PISY 	5	2	57		#c0c0c0
705	pisy fasy  9 2	pisy fasy 	9	2	3616		#a86e06
706	FASY pisy  5 1	FASY pisy 	5	1	19		#c0c0c0
707	lade bepe  7 1	lade bepe 	7	1	143		#c0c0c0
708	lade fasy frex  8 0	lade fasy frex 	8	0	105		#c0c0c0
709	LADE frex  7 1	LADE frex 	7	1	61		#c0c0c0
710	PIAB bepe  8 1	PIAB bepe 	8	1	65		#c0c0c0
711	PIAB frex  10 1	PIAB frex 	10	1	215		#c0c0c0
712	pisy fasy  8 2	pisy fasy 	8	2	4490		#a86e06
713	lade acps  7 1	lade acps 	7	1	42		#c0c0c0
714	frex bepe  5 0	frex bepe 	5	0	8		#c0c0c0
715	piab abal  8 0	piab abal 	8	0	26		#c0c0c0
716	piab pisy  10 2	piab pisy 	10	2	2495		#825a12
717	FREX  2 1	FREX 	2	1	47		#c0c0c0
718	piab lade frex  8 1	piab lade frex 	8	1	124		#c0c0c0
719	piab lade frex  7 0	piab lade frex 	7	0	39		#c0c0c0
720	LADE bepe  7 1	LADE bepe 	7	1	34		#c0c0c0
721	PIAB lade  9 0	PIAB lade 	9	0	63		#687022
722	piab bepe  9 0	piab bepe 	9	0	123		#c0c0c0
723	abal lade  8 1	abal lade 	8	1	86		#c0c0c0
724	FASY acps  8 0	FASY acps 	8	0	18		#c0c0c0
725	LADE frex  6 0	LADE frex 	6	0	29		#c0c0c0
726	PIAB frex  7 0	PIAB frex 	7	0	69		#c0c0c0
727	FASY frex  5 1	FASY frex 	5	1	16		#c0c0c0
728	LADE frex  9 1	LADE frex 	9	1	56		#c0c0c0
729	piab fasy  2 0	piab fasy 	2	0	72		#43a55c
730	piab fasy frex  2 0	piab fasy frex 	2	0	24		#c0c0c0
731	FASY bepe  8 1	FASY bepe 	8	1	26		#c0c0c0
732	frex  7 0	frex 	7	0	34		#c0c0c0
733	piab frex  3 0	piab frex 	3	0	432		#c0c0c0
734	pisy fasy  6 2	pisy fasy 	6	2	74		#a86e06
735	abal lade fasy  7 2	abal lade fasy 	7	2	170		#c0c0c0
736	abal lade fasy  9 2	abal lade fasy 	9	2	137		#c0c0c0
737	PIAB fasy  10 0	PIAB fasy 	10	0	116		#308245
738	PIAB frex  9 0	PIAB frex 	9	0	74		#c0c0c0
739	fasy  4 1	fasy 	4	1	46		#b4d884
740	lade fasy bepe  7 1	lade fasy bepe 	7	1	24		#c0c0c0
741	PIAB bepe  6 0	PIAB bepe 	6	0	17		#c0c0c0
742	lade bepe  2 0	lade bepe 	2	0	21		#c0c0c0
743	piab fasy frex  8 0	piab fasy frex 	8	0	142		#c0c0c0
744	piab acps  8 2	piab acps 	8	2	62		#c0c0c0
745	fasy bepe  9 1	fasy bepe 	9	1	38		#c0c0c0
746	abal fasy  8 0	abal fasy 	8	0	156		darkgrey
747	lade fasy frex  6 1	lade fasy frex 	6	1	21		#c0c0c0
748	FASY bepe  7 1	FASY bepe 	7	1	23		#c0c0c0
749	piab frex  10 1	piab frex 	10	1	791		#c0c0c0
750	mix 2 0	mix	2	0	27		#c0c0c0
751	frex alin  5 0	frex alin 	5	0	8		#c0c0c0
752	PIAB fasy  11 1	PIAB fasy 	11	1	1732		#308245
753	piab fasy frex  9 0	piab fasy frex 	9	0	123		#c0c0c0
754	frex  7 1	frex 	7	1	103		#c0c0c0
755	frex  5 0	frex 	5	0	29		#c0c0c0
756	piab fasy frex  4 0	piab fasy frex 	4	0	57		#c0c0c0
757	PIAB abal  8 2	PIAB abal 	8	2	327		#c0c0c0
758	FREX piab  8 0	FREX piab 	8	0	45		#c0c0c0
759	pisy  6 2	pisy 	6	2	25		#c0c0c0
760	lade bepe  8 1	lade bepe 	8	1	261		#c0c0c0
761	fasy acps frex  9 1	fasy acps frex 	9	1	38		#c0c0c0
762	lade pisy fasy  9 1	lade pisy fasy 	9	1	35		#c0c0c0
763	PISY fasy  9 1	PISY fasy 	9	1	36		#c0c0c0
764	piab lade frex  8 0	piab lade frex 	8	0	48		#c0c0c0
765	FREX  3 0	FREX 	3	0	1198		#c0c0c0
766	piab abal lade  8 2	piab abal lade 	8	2	141		#c0c0c0
767	FASY abal  8 0	FASY abal 	8	0	47		#c0c0c0
768	piab fasy  4 0	piab fasy 	4	0	209		#43a55c
769	piab fasy  11 2	piab fasy 	11	2	351868		#43a55c
770	piab lade fasy  11 1	piab lade fasy 	11	1	68		#9ead18
771	lade fasy  2 0	lade fasy 	2	0	32		#ada845
772	frex  8 1	frex 	8	1	106		#c0c0c0
773	LADE piab  9 0	LADE piab 	9	0	75		#c0c0c0
774	piab pisy fasy  6 0	piab pisy fasy 	6	0	33		#754d07
775	acps  7 1	acps 	7	1	31		#c0c0c0
776	PISY piab  8 1	PISY piab 	8	1	212		#c0c0c0
777	frex bepe  8 1	frex bepe 	8	1	20		#c0c0c0
778	PIAB acps  7 1	PIAB acps 	7	1	29		#c0c0c0
779	ACPS  7 0	ACPS 	7	0	13		#c0c0c0
780	LADE frex  8 1	LADE frex 	8	1	62		#c0c0c0
781	FREX fasy  5 1	FREX fasy 	5	1	33		#c0c0c0
782	piab lade bepe  7 1	piab lade bepe 	7	1	27		#c0c0c0
783	piab lade frex  9 0	piab lade frex 	9	0	38		#c0c0c0
784	lade frex  3 0	lade frex 	3	0	114		#c0c0c0
785	piab lade frex  3 0	piab lade frex 	3	0	52		#c0c0c0
786	LADE  6 2	LADE 	6	2	34		yellow
787	LADE piab  7 2	LADE piab 	7	2	53		#c0c0c0
788	abal fasy  9 0	abal fasy 	9	0	83		darkgrey
789	piab  2 0	piab 	2	0	103		#256d37
790	FREX lade  3 0	FREX lade 	3	0	49		#c0c0c0
791	FREX fasy  6 1	FREX fasy 	6	1	35		#c0c0c0
792	FREX piab  3 0	FREX piab 	3	0	193		#c0c0c0
793	piab abal lade fasy  10 1	piab abal lade fasy 	10	1	23		#c0c0c0
794	FASY piab  4 1	FASY piab 	4	1	1736		#629e31
795	ACPS  6 2	ACPS 	6	2	66		#c0c0c0
796	FREX  3 1	FREX 	3	1	265		#c0c0c0
797	piab acps  8 0	piab acps 	8	0	15		#c0c0c0
798	BEPE frex  3 0	BEPE frex 	3	0	24		#c0c0c0
799	piab bepe  10 0	piab bepe 	10	0	56		#c0c0c0
800	piab frex  10 0	piab frex 	10	0	133		#c0c0c0
801	PIAB fasy  5 2	PIAB fasy 	5	2	200		#308245
802	bepe  8 0	bepe 	8	0	23		#c0c0c0
803	FASY abal  6 2	FASY abal 	6	2	150		#c0c0c0
804	FREX fasy  3 0	FREX fasy 	3	0	30		#c0c0c0
805	abal fasy bepe  8 0	abal fasy bepe 	8	0	6		#c0c0c0
806	piab bepe  9 1	piab bepe 	9	1	237		#c0c0c0
807	lade fasy bepe  8 0	lade fasy bepe 	8	0	14		#c0c0c0
808	BEPE piab  7 0	BEPE piab 	7	0	4		#c0c0c0
809	mix 6 0	mix	6	0	23		#c0c0c0
810	FASY bepe  10 1	FASY bepe 	10	1	26		#c0c0c0
811	PIAB frex  10 0	PIAB frex 	10	0	45		#c0c0c0
812	PIAB abal  8 1	PIAB abal 	8	1	141		#c0c0c0
813	abal  8 2	abal 	8	2	42		#c0c0c0
814	abal fasy acps  10 1	abal fasy acps 	10	1	48		#c0c0c0
815	PISY piab  5 1	PISY piab 	5	1	25		#c0c0c0
816	FREX piab  8 1	FREX piab 	8	1	93		#c0c0c0
817	FASY acps  8 2	FASY acps 	8	2	84		#c0c0c0
818	pisy  8 0	pisy 	8	0	49		#c0c0c0
819	piab fasy bepe  9 1	piab fasy bepe 	9	1	58		#c0c0c0
820	mix 5 0	mix	5	0	31		#c0c0c0
821	lade bepe  9 1	lade bepe 	9	1	136		#c0c0c0
822	FREX piab  7 1	FREX piab 	7	1	42		#c0c0c0
823	FREX bepe  3 0	FREX bepe 	3	0	41		#c0c0c0
824	FREX lade  5 1	FREX lade 	5	1	41		#c0c0c0
825	PIAB frex  9 1	PIAB frex 	9	1	215		#c0c0c0
826	FREX  8 1	FREX 	8	1	201		#c0c0c0
827	frex bepe  8 0	frex bepe 	8	0	14		#c0c0c0
828	fasy frex  9 0	fasy frex 	9	0	103		#c0c0c0
829	piab fasy frex  8 2	piab fasy frex 	8	2	270		#c0c0c0
830	lade  11 1	lade 	11	1	40		#c0c0c0
831	PIAB pisy  8 2	PIAB pisy 	8	2	254		#c0c0c0
832	PISY lade  6 1	PISY lade 	6	1	40		#c0c0c0
833	piab lade bepe  8 0	piab lade bepe 	8	0	16		#c0c0c0
834	acps frex  6 1	acps frex 	6	1	10		#c0c0c0
835	piab lade frex  9 1	piab lade frex 	9	1	264		#c0c0c0
836	FREX lade  6 1	FREX lade 	6	1	45		#c0c0c0
837	piab lade fasy frex  9 1	piab lade fasy frex 	9	1	42		#c0c0c0
838	piab fasy frex  10 0	piab fasy frex 	10	0	22		#c0c0c0
839	PIAB frex  10 2	PIAB frex 	10	2	250		#c0c0c0
840	FREX piab  4 0	FREX piab 	4	0	125		#c0c0c0
841	abal lade fasy  10 1	abal lade fasy 	10	1	57		#c0c0c0
842	piab frex bepe  9 1	piab frex bepe 	9	1	35		#c0c0c0
843	piab lade bepe  8 1	piab lade bepe 	8	1	75		#c0c0c0
844	lade fasy bepe  8 1	lade fasy bepe 	8	1	63		#c0c0c0
845	piab bepe  3 0	piab bepe 	3	0	74		#c0c0c0
846	fasy  11 1	fasy 	11	1	50		#b4d884
847	PIAB frex  7 2	PIAB frex 	7	2	64		#c0c0c0
848	abal  9 2	abal 	9	2	80		#c0c0c0
849	PIAB pisy  9 1	PIAB pisy 	9	1	210		#c0c0c0
850	frex  3 0	frex 	3	0	152		#c0c0c0
851	FASY acps  7 2	FASY acps 	7	2	102		#c0c0c0
852	piab lade frex  4 0	piab lade frex 	4	0	35		#c0c0c0
853	frex alin  1 0	frex alin 	1	0	6		#c0c0c0
854	FREX lade  4 0	FREX lade 	4	0	30		#c0c0c0
855	piab frex  7 2	piab frex 	7	2	228		#c0c0c0
856	fasy bepe  8 1	fasy bepe 	8	1	80		#c0c0c0
857	piab lade frex  10 1	piab lade frex 	10	1	178		#c0c0c0
858	LADE frex  8 0	LADE frex 	8	0	20		#c0c0c0
859	PIAB frex  11 1	PIAB frex 	11	1	115		#c0c0c0
860	piab abal lade fasy  10 2	piab abal lade fasy 	10	2	52		#c0c0c0
861	PIAB frex  3 0	PIAB frex 	3	0	91		#c0c0c0
862	LADE frex  1 0	LADE frex 	1	0	25		#c0c0c0
863	piab frex  8 2	piab frex 	8	2	296		#c0c0c0
864	piab lade pisy fasy  8 1	piab lade pisy fasy 	8	1	70		#c0c0c0
865	fasy acps  9 2	fasy acps 	9	2	138		#c0c0c0
866	piab pisy  9 0	piab pisy 	9	0	23		#825a12
867	lade bepe  9 0	lade bepe 	9	0	25		#c0c0c0
