id,model.climate.tableName,model.site.soilDepth,model.site.availableNitrogen
15440,135,18.46,51.0625020454319
15441,135,17.79,56.578824507721
15442,135,19.99,56.578824507721
15443,169,22.52,54.8400877542929
15444,169,22.86,54.8400877542929
15445,169,20.66,54.8400877542929
15446,169,21.51,54.8400877542929
15447,136,20.66,49.4267057651656
15448,135,19.31,53.6104064817217
15449,162,19.48,53.6104064817217
15450,162,21.34,54.8400877542929
15451,162,21.68,54.3762779080457
15452,162,19.17,51.0625020454319
15453,162,23.03,54.3762779080457
15454,162,22.35,54.8400877542929
15455,162,21.84,53.6104064817217
15456,162,23.2,54.8400877542929
15457,162,19.99,53.6104064817217
15458,171,20.15,56.578824507721
15459,163,25.14,54.3762779080457
15460,163,24.46,55.6999134251186
15461,164,18.97,55.4886797156303
15462,164,19.14,55.4886797156303
15463,164,26.3,55.4886797156303
15464,164,24.12,50.2645844687426
15465,164,21.68,55.4886797156303
15466,163,20.32,55.4886797156303
15467,171,19.14,56.578824507721
15468,171,20.32,56.578824507721
15469,171,17.96,51.0625020454319
15470,171,21.68,56.578824507721
15471,171,18.63,55.4886797156303
15472,171,18.46,55.4886797156303
15473,171,18.46,56.578824507721
15474,183,18.46,53.6104064817217
15475,183,18.63,53.6104064817217
15476,183,18.97,56.578824507721
15477,163,19.14,56.578824507721
15478,163,19.48,53.6104064817217
15479,176,21.34,54.3762779080457
15480,176,19.82,56.578824507721
15481,164,20.32,56.578824507721
15482,164,20.32,55.4886797156303
15483,108,18.13,55.4886797156303
15484,108,28.18,55.4886797156303
15485,164,24.46,55.4886797156303
15486,176,18.29,56.578824507721
15487,176,18.46,56.578824507721
15488,183,18.97,53.6104064817217
15489,183,19.31,54.3745350677331
15490,183,20.66,54.3745350677331
15491,183,37.19,53.6104064817217
15492,183,34.49,48.2482360855188
15493,176,32.12,48.2482360855188
15494,176,34.49,49.5588836710196
15495,164,35.33,47.7249662051741
15496,164,34.66,51.0624726698388
15497,108,33.48,52.622749122271
15498,108,23.96,49.0897922612688
15499,108,23.45,51.4393536630978
15500,108,26.32,55.8359815176989
15501,173,35.5,51.9255706602624
15502,173,33.98,51.9255706602624
15503,155,34.66,51.9255706602624
15504,173,34.15,52.1965983156267
15505,108,35.67,53.6747337879321
15506,108,32.12,48.968890488635
15507,164,33.31,48.968890488635
15508,164,33.98,55.6999134251186
15509,171,35.16,53.7661954388834
15510,183,37.19,53.6104064817217
15511,183,25.56,54.3762779080457
15512,183,27.59,54.3762779080457
15513,183,27.93,54.8400877542929
15514,183,29.62,54.4677223493168
15515,183,28.77,54.4677223493168
15516,177,25.81,50.953529650013
15517,177,24.8,55.4886797156303
15518,177,20.15,55.4886797156303
15519,177,20.15,55.4886797156303
15520,177,15.78,54.3762779080457
15521,177,17.79,56.578824507721
15522,177,18.8,55.4886797156303
15523,177,26.49,55.4886797156303
15524,177,19.48,55.4886797156303
15525,184,12.06,55.4886797156303
15526,184,17.11,56.578824507721
15527,179,18.29,56.578824507721
15528,179,17.96,56.578824507721
15529,179,19.48,56.578824507721
15530,179,18.97,51.0625020454319
15531,179,20.49,53.6104064817217
15532,179,20.15,53.6104064817217
15533,134,22.01,53.6104064817217
15534,134,19.65,51.9666672597476
15535,134,19.48,52.5489831484312
15536,134,19.99,54.3745350677331
15537,134,13.14,54.3745350677331
15538,134,15.67,49.4267057651656
15539,134,15.67,49.4267057651656
15540,134,16.52,54.3745350677331
15541,134,15.17,54.3745350677331
15542,134,15.17,54.3745350677331
15543,134,21.51,49.4267057651656
15544,134,22.01,49.4267057651656
15545,169,19.99,54.3745350677331
15546,169,9.96,54.3745350677331
15547,169,8.61,53.6104064817217
15548,169,11.79,53.6104064817217
15549,169,10.13,54.3745350677331
15550,169,13.64,54.3745350677331
15551,169,20.15,54.3745350677331
15552,169,22.01,54.3745350677331
15553,169,21.17,49.4267057651656
15554,169,22.86,49.4267057651656
15555,169,20.83,49.4267057651656
15556,169,22.01,54.8400877542929
15557,169,21.17,54.3745350677331
15558,138,22.86,49.4267057651656
15559,138,16.81,54.3745350677331
15560,138,22.01,49.4267057651656
15561,138,23.03,49.4267057651656
15562,138,21.51,49.4267057651656
15563,169,21.68,54.3745350677331
15564,169,20.49,54.3745350677331
15565,169,25.81,54.3745350677331
15566,136,21.84,49.4267057651656
15567,136,21.51,49.4267057651656
15568,136,20.15,54.3745350677331
15569,136,19.65,54.3745350677331
15570,162,19.48,53.6104064817217
15571,162,21.68,53.6104064817217
15572,162,21.17,51.0625020454319
15573,162,19.14,51.0625020454319
15574,162,22.18,54.3762779080457
15575,162,26.32,54.3762779080457
15576,135,26.49,54.3762779080457
15577,135,21.17,54.3762779080457
15578,135,17.96,56.578824507721
15579,135,18.29,56.578824507721
15580,169,20.66,54.8400877542929
15581,169,19.82,53.6104064817217
15582,169,22.18,49.4267057651656
15583,169,22.35,49.4267057651656
15584,169,23.03,49.4267057651656
15585,136,22.35,49.4267057651656
15586,136,21.51,54.8400877542929
15587,162,20.32,53.6104064817217
15588,162,20.15,53.6104064817217
15589,162,20.83,54.3762779080457
15590,162,16.98,51.0625020454319
15591,162,20.83,56.578824507721
15592,162,21,54.3762779080457
15593,162,21.51,54.8400877542929
15594,162,21.17,54.8400877542929
15595,162,19.31,53.6104064817217
15596,171,15.78,54.3762779080457
15597,163,19.48,51.0625020454319
15598,163,20.32,55.4886797156303
15599,164,20.66,53.954088247461
15600,164,17.28,55.4886797156303
15601,164,21.68,55.4886797156303
15602,164,19.48,55.4886797156303
15603,163,23.53,55.4886797156303
15604,171,20.49,56.578824507721
15605,171,18.8,56.578824507721
15606,171,17.96,56.578824507721
15607,171,18.46,56.578824507721
15608,171,20.32,55.4886797156303
15609,171,19.48,55.4886797156303
15610,171,19.14,55.4886797156303
15611,161,18.97,51.0625020454319
15612,161,17.79,53.6104064817217
15613,161,19.48,53.6104064817217
15614,161,18.13,53.6104064817217
15615,183,19.48,53.6104064817217
15616,183,19.82,53.6104064817217
15617,163,20.49,53.6104064817217
15618,176,18.63,53.6104064817217
15619,176,17.62,56.578824507721
15620,164,19.65,55.4886797156303
15621,108,18.29,55.4886797156303
15622,108,15.95,50.2645844687426
15623,164,19.65,55.4886797156303
15624,176,19.31,56.578824507721
15625,176,19.65,56.578824507721
15626,183,17.45,53.6104064817217
15627,183,19.99,54.3745350677331
15628,183,21.17,49.4267057651656
15629,183,21.17,49.4267057651656
15630,183,35.33,48.2482360855188
15631,176,34.83,47.2618056450755
15632,176,34.32,47.7249662051741
15633,164,21.68,54.3762779080457
15634,164,19.14,55.4886797156303
15635,108,33.48,53.954088247461
15636,108,37.36,54.3745350677331
15637,108,25.14,51.9255706602624
15638,108,33.64,53.3705319150322
15639,173,15.78,54.1256824715974
15640,173,19.16,51.4393536630978
15641,173,33.98,53.8509026945465
15642,108,34.66,52.8616667463441
15643,108,35.33,52.1965983156267
15644,108,33.98,51.9255706602624
15645,164,18.13,55.8359815176989
15646,164,18.63,55.4886797156303
15647,171,17.96,55.4886797156303
15648,183,19.14,49.8581679671119
15649,183,25.81,54.3762779080457
15650,183,35.33,49.3672251603241
15651,183,29.45,54.4677223493168
15652,183,29.45,54.4677223493168
15653,183,29.62,54.4677223493168
15654,177,15.27,51.9667526891389
15655,177,18.13,55.4886797156303
15656,177,18.13,55.4886797156303
15657,177,19.48,55.4886797156303
15658,177,33.31,53.954088247461
15659,177,26.66,55.4886797156303
15660,179,20.83,53.6104064817217
15661,179,21.51,54.8400877542929
15662,179,19.65,53.6104064817217
15663,179,18.97,53.6104064817217
15664,179,19.48,53.6104064817217
15665,179,20.15,53.6104064817217
15666,134,19.14,53.6104064817217
15667,134,18.97,53.6104064817217
15668,134,20.49,51.9666672597476
15669,134,21.17,54.3745350677331
15670,134,15.5,54.3745350677331
15671,134,16.01,54.3745350677331
15672,134,15,54.3745350677331
15673,134,13.98,54.3745350677331
15674,134,15.5,54.3745350677331
15675,134,15.67,54.3745350677331
15676,134,22.18,54.3745350677331
15677,134,21.34,49.4267057651656
15678,169,13.81,54.3745350677331
15679,169,21.17,49.4267057651656
15680,169,19.14,54.3745350677331
15681,169,19.48,54.3745350677331
15682,169,21,49.4267057651656
15683,169,16.79,49.4267057651656
15684,138,17.98,49.4267057651656
15685,169,21.51,49.4267057651656
15686,169,19.99,54.3745350677331
15687,169,21,49.4267057651656
15688,169,20.66,49.4267057651656
15689,169,22.52,54.8400877542929
15690,169,23.96,54.3745350677331
15691,138,19.99,54.3745350677331
15692,138,24.21,54.3745350677331
15693,138,18.5,53.0828832158492
15694,138,21.34,54.3745350677331
15695,138,23.7,49.4267057651656
15696,138,22.01,49.4267057651656
15697,169,22.52,49.4267057651656
15698,169,21.68,49.4267057651656
15699,136,18.46,54.3745350677331
15700,136,18.97,54.3745350677331
15701,136,20.66,49.4267057651656
15702,136,18.46,53.9321965847054
15703,162,19.82,53.6104064817217
15704,162,22.35,54.8400877542929
15705,162,19.82,51.0625020454319
15706,162,19.14,51.0625020454319
15707,162,19.65,51.0625020454319
15708,162,20.32,56.578824507721
15709,135,20.66,54.3762779080457
15710,135,19.65,56.578824507721
15711,135,15.79,51.0625020454319
15712,135,18.63,56.578824507721
15713,169,17.96,53.6104064817217
15714,169,19.65,53.6104064817217
15715,169,20.83,54.3745350677331
15716,138,21.51,54.3745350677331
15717,169,19.99,54.3745350677331
15718,169,19.82,54.3745350677331
15719,136,19.48,53.6104064817217
15720,162,16.62,54.8400877542929
15721,162,20.83,53.6104064817217
15722,162,21.17,56.578824507721
15723,162,21.17,54.3762779080457
15724,162,21.17,53.6104064817217
15725,162,21,54.8400877542929
15726,162,19.14,53.6104064817217
15727,162,20.15,53.6104064817217
15728,162,14.76,54.8400877542929
15729,171,19.14,56.578824507721
15730,171,13.09,56.578824507721
15731,163,12.58,56.578824507721
15732,182,17.96,55.4886797156303
15733,164,19.99,55.4886797156303
15734,164,19.31,55.4886797156303
15735,163,18.46,55.4886797156303
15736,163,20.49,56.578824507721
15737,171,19.48,56.578824507721
15738,171,19.48,51.0625020454319
15739,171,16.27,51.0625020454319
15740,171,18.46,51.0625020454319
15741,171,17.62,56.578824507721
15742,171,18.97,56.578824507721
15743,161,18.46,51.0625020454319
15744,161,19.31,53.6104064817217
15745,160,18.63,53.6104064817217
15746,160,18.63,53.6104064817217
15747,161,13.6,53.6104064817217
15748,183,18.97,53.6104064817217
15749,183,19.65,53.6104064817217
15750,183,22.18,54.8400877542929
15751,163,18.13,53.6104064817217
15752,176,18.8,56.578824507721
15753,164,18.97,56.578824507721
15754,164,19.14,55.4886797156303
15755,108,16.62,49.0897922612688
15756,164,25.98,53.2199882685322
15757,164,18.29,56.578824507721
15758,176,18.8,56.578824507721
15759,183,18.97,53.6104064817217
15760,183,21,54.8400877542929
15761,183,19.99,54.3745350677331
15762,183,17.96,54.3745350677331
15763,183,17.79,51.7409468030251
15764,176,17.79,53.6104064817217
15765,176,18.97,56.578824507721
15766,176,18.97,56.578824507721
15767,164,19.31,51.0625020454319
15768,164,20.66,53.2199882685322
15769,108,19.65,53.3446273802967
15770,108,23.45,53.8509026945465
15771,173,23.96,53.8509026945465
15772,173,19.5,55.8359815176989
15773,173,35.33,53.3705319150322
15774,108,33.81,52.1965983156267
15775,108,34.15,48.968890488635
15776,108,34.32,53.3705319150322
15777,164,20.32,55.4886797156303
15778,164,18.46,55.4886797156303
15779,171,18.46,55.4886797156303
15780,183,18.29,55.4886797156303
15781,183,19.99,56.578824507721
15782,183,22.18,48.2213514726377
15783,183,25.31,49.3672251603241
15784,183,37.19,54.4677223493168
15785,183,38.71,54.4677223493168
15786,183,27.25,54.8400877542929
15787,177,20.15,55.8359815176989
15788,177,19.31,55.8359815176989
15789,177,20.15,55.8359815176989
15790,177,23.62,52.1965983156267
15791,177,24.63,55.8359815176989
15792,134,20.66,49.4267057651656
15793,134,22.69,49.4267057651656
15794,134,22.35,54.8400877542929
15795,134,19.31,53.6104064817217
15796,134,18.97,53.6104064817217
15797,134,19.82,53.6104064817217
15798,134,19.14,53.6104064817217
15799,134,27.34,54.3745350677331
15800,134,26.66,49.4267057651656
15801,134,22.18,54.3745350677331
15802,134,21.34,49.4267057651656
15803,134,13.64,54.3745350677331
15804,134,14.66,54.3745350677331
15805,134,23.87,49.4267057651656
15806,134,23.87,49.4267057651656
15807,169,21.51,49.4267057651656
15808,169,21.17,49.4267057651656
15809,169,20.49,54.3745350677331
15810,169,19.31,54.3745350677331
15811,169,21,49.4267057651656
15812,138,16.62,49.4267057651656
15813,138,20.49,54.3745350677331
15814,138,20.66,49.4267057651656
15815,169,21.84,49.4267057651656
15816,169,21.84,49.4267057651656
15817,169,22.86,49.4267057651656
15818,169,21.68,54.8400877542929
15819,169,21.51,49.4267057651656
15820,169,24.29,54.3745350677331
15821,138,21,54.3745350677331
15822,138,26.32,49.4267057651656
15823,138,25.98,49.4267057651656
15824,138,23.2,49.4267057651656
15825,138,22.35,49.4267057651656
15826,169,23.2,49.4267057651656
15827,169,19.31,54.3745350677331
15828,136,16.77,54.3745350677331
15829,136,19.31,52.5489831484312
15830,136,18.29,54.493417002876
15831,162,19.14,53.6104064817217
15832,162,18.29,53.6104064817217
15833,162,10.07,56.578824507721
15834,162,19.48,51.0625020454319
15835,162,20.32,56.578824507721
15836,162,20.66,54.3762779080457
15837,162,20.15,51.0625020454319
15838,135,20.66,54.3762779080457
15839,135,19.65,51.0625020454319
15840,135,12.77,51.0625020454319
15841,135,20.15,56.578824507721
15842,169,18.97,53.6104064817217
15843,169,20.32,53.6104064817217
15844,169,19.65,54.3745350677331
15845,138,19.14,54.3745350677331
15846,169,21.51,54.3745350677331
15847,169,18.97,54.3745350677331
15848,136,18.46,53.6104064817217
15849,162,18.8,53.6104064817217
15850,162,19.14,53.6104064817217
15851,162,25.31,54.3762779080457
15852,162,23.11,51.0625020454319
15853,162,22.18,53.6104064817217
15854,162,19.48,53.6104064817217
15855,162,20.32,53.6104064817217
15856,162,20.32,53.6104064817217
15857,162,22.18,54.8400877542929
15858,162,18.97,53.6104064817217
15859,171,17.28,56.578824507721
15860,163,14.78,56.578824507721
15861,163,13.09,55.4886797156303
15862,163,15.12,55.4886797156303
15863,163,19.14,55.4886797156303
15864,163,13.26,56.578824507721
15865,171,13.09,51.0625020454319
15866,171,18.8,56.578824507721
15867,183,19.48,53.6104064817217
15868,171,15.76,56.578824507721
15869,171,17.96,56.578824507721
15870,171,21.51,56.578824507721
15871,161,15.46,56.578824507721
15872,161,20.83,53.6104064817217
15873,160,19.65,53.9321965847054
15874,160,18.46,51.7409468030251
15875,160,20.15,53.9321965847054
15876,160,13.77,51.7409468030251
15877,161,18.97,51.7409468030251
15878,183,19.14,53.9321965847054
15879,183,18.46,53.6104064817217
15880,163,17.62,53.6104064817217
15881,176,18.8,56.578824507721
15882,164,18.97,56.578824507721
15883,164,18.8,55.4886797156303
15884,164,23.53,55.4886797156303
15885,164,25.48,53.2199882685322
15886,176,18.63,56.578824507721
15887,176,18.97,51.0625020454319
15888,183,18.63,53.6104064817217
15889,183,21,49.4267057651656
15890,183,18.46,54.3745350677331
15891,183,18.63,53.6104064817217
15892,176,19.14,53.6104064817217
15893,176,19.14,56.578824507721
15894,164,18.63,56.578824507721
15895,164,18.97,56.578824507721
15896,164,18.8,51.0625020454319
15897,108,21.68,54.3762779080457
15898,108,19.31,55.4886797156303
15899,108,18.8,55.8359815176989
15900,173,34.32,52.1965983156267
15901,173,36.01,58.5742430178787
15902,108,33.48,52.1965983156267
15903,108,32.46,55.0464888228834
15904,108,17.96,55.8359815176989
15905,164,18.97,55.4886797156303
15906,164,17.96,55.4886797156303
15907,183,17.45,55.4886797156303
15908,183,18.8,51.0625020454319
15909,183,19.14,56.578824507721
15910,183,21.17,54.3762779080457
15911,183,20.15,49.6076920392216
15912,183,26.83,54.3762779080457
15913,183,36.86,54.4677223493168
15914,183,36.18,54.4677223493168
15915,183,38.04,53.9321965847054
15916,183,28.6,51.0625020454319
15917,177,34.32,53.8509026945465
15918,177,25.14,54.1256824715974
15919,177,24.97,51.9255706602624
15920,177,24.12,54.4209799771911
15921,134,19.82,54.3745350677331
15922,134,21,49.4267057651656
15923,134,20.66,49.4267057651656
15924,134,19.31,54.3745350677331
15925,134,20.32,54.3745350677331
15926,134,20.49,54.3745350677331
15927,134,19.48,54.3745350677331
15928,134,20.15,54.3745350677331
15929,134,19.99,54.3745350677331
15930,134,23.2,49.4267057651656
15931,134,20.32,54.3745350677331
15932,138,21.84,49.4267057651656
15933,138,21,49.4267057651656
15934,138,19.82,53.9321965847054
15935,138,20.32,51.7409468030251
15936,138,20.49,51.7409468030251
15937,138,15.44,49.4267057651656
15938,138,22.18,49.4267057651656
15939,138,21,49.4267057651656
15940,169,21.17,49.4267057651656
15941,169,21.51,49.4267057651656
15942,169,22.18,49.4267057651656
15943,169,21,49.4267057651656
15944,169,19.99,54.3745350677331
15945,169,21.34,49.4267057651656
15946,138,21.51,54.3745350677331
15947,138,21.51,54.3745350677331
15948,138,21,49.4267057651656
15949,138,21.17,49.4267057651656
15950,138,22.69,49.4267057651656
15951,169,21.17,49.4267057651656
15952,169,19.31,53.9321965847054
15953,136,19.31,53.6104064817217
15954,135,19.82,53.6104064817217
15955,162,21.68,53.6104064817217
15956,162,18.16,53.6104064817217
15957,162,18.97,53.6104064817217
15958,162,19.82,56.578824507721
15959,162,19.82,56.578824507721
15960,162,20.49,51.0625020454319
15961,162,21,54.3762779080457
15962,135,20.15,56.578824507721
15963,135,21.34,54.3762779080457
15964,135,18.46,56.578824507721
15965,135,11.59,51.0625020454319
15966,135,19.31,56.578824507721
15967,169,20.66,54.8400877542929
15968,169,19.31,53.6104064817217
15969,169,18.97,54.3745350677331
15970,138,18.63,54.3745350677331
15971,169,21.68,54.3745350677331
15972,169,20.49,53.9321965847054
15973,136,21,54.8400877542929
15974,162,20.49,53.6104064817217
15975,162,25.14,54.8400877542929
15976,162,25.81,54.3762779080457
15977,162,25.65,54.3762779080457
15978,162,20.15,53.6104064817217
15979,136,20.32,53.6104064817217
15980,136,20.15,53.6104064817217
15981,136,19.65,53.9321965847054
15982,161,20.49,53.6104064817217
15983,162,25.65,54.8400877542929
15984,171,18.8,56.578824507721
15985,171,12.58,56.578824507721
15986,163,11.57,55.4886797156303
15987,163,18.8,55.4886797156303
15988,171,17.79,55.4886797156303
15989,171,17.79,51.0625020454319
15990,171,17.96,56.578824507721
15991,162,13.6,56.578824507721
15992,161,20.32,53.6104064817217
15993,162,17.45,56.578824507721
15994,162,19.48,51.0625020454319
15995,162,20.15,56.578824507721
15996,161,19.48,56.578824507721
15997,161,13.77,53.6104064817217
15998,160,19.31,52.5489831484312
15999,185,19.14,51.7409468030251
16000,185,19.48,53.0828832158492
16001,185,18.8,54.3745350677331
16002,160,18.97,53.0828832158492
16003,161,13.77,51.7409468030251
16004,183,13.09,53.9321965847054
16005,183,18.97,53.6104064817217
16006,163,19.99,53.6104064817217
16007,164,19.65,56.578824507721
16008,164,13.92,55.4886797156303
16009,164,25.31,52.622749122271
16010,164,25.14,55.4886797156303
16011,176,20.32,56.578824507721
16012,176,19.65,53.6104064817217
16013,183,18.46,52.5489831484312
16014,183,17.45,53.6104064817217
16015,183,18.46,53.6104064817217
16016,176,21.17,54.8400877542929
16017,176,20.49,51.0625020454319
16018,164,18.46,51.0625020454319
16019,164,18.97,55.4886797156303
16020,108,19.48,55.4886797156303
16021,108,18.63,55.4886797156303
16022,108,18.46,55.4886797156303
16023,108,17.96,55.4886797156303
16024,108,18.29,55.8359815176989
16025,108,23.37,55.8359815176989
16026,108,18.46,55.8359815176989
16027,108,18.8,55.8359815176989
16028,108,18.63,55.4886797156303
16029,164,17.96,55.4886797156303
16030,164,17.96,55.4886797156303
16031,107,17.45,56.578824507721
16032,183,18.8,51.0625020454319
16033,183,16.94,53.6104064817217
16034,183,18.8,54.8400877542929
16035,183,18.13,54.8400877542929
16036,183,18.97,51.2673960363006
16037,183,36.01,54.4677223493168
16038,183,38.04,54.4677223493168
16039,183,36.35,53.6104064817217
16040,183,19.67,54.3762779080457
16041,183,18.48,49.3672251603241
16042,134,20.83,49.4267057651656
16043,134,19.48,54.3745350677331
16044,134,21.34,49.4267057651656
16045,134,21.34,49.4267057651656
16046,138,28.77,54.3745350677331
16047,138,30.12,53.8530685938734
16048,138,30.12,55.8359815176989
16049,138,27.25,53.7859951454453
16050,138,26.91,53.7859951454453
16051,138,20.32,54.3745350677331
16052,138,19.82,54.3745350677331
16053,138,19.48,54.3745350677331
16054,138,21.34,49.4267057651656
16055,138,20.83,49.4267057651656
16056,169,20.32,54.3745350677331
16057,169,20.66,49.4267057651656
16058,169,22.18,49.4267057651656
16059,138,20.66,49.4267057651656
16060,138,21.17,49.4267057651656
16061,138,21.34,53.7859951454453
16062,138,22.52,49.4267057651656
16063,138,39.76,49.4267057651656
16064,169,22.52,49.4267057651656
16065,169,22.52,49.4267057651656
16066,135,18.97,53.6104064817217
16067,162,19.82,53.6104064817217
16068,162,18.97,51.0625020454319
16069,162,19.48,51.0625020454319
16070,162,18.97,56.578824507721
16071,162,19.99,56.578824507721
16072,162,20.83,54.8400877542929
16073,162,21,54.8400877542929
16074,162,19.65,53.6104064817217
16075,135,22.86,54.8400877542929
16076,135,21.17,54.3762779080457
16077,135,17.96,56.578824507721
16078,135,20.49,56.578824507721
16079,135,15.1,51.0625020454319
16080,169,19.99,53.6104064817217
16081,169,19.14,53.6104064817217
16082,169,19.82,54.3745350677331
16083,138,19.48,54.3745350677331
16084,169,18.97,54.3745350677331
16085,169,21,49.4267057651656
16086,136,21,49.4267057651656
16087,135,21.17,54.8400877542929
16088,162,21,54.8400877542929
16089,162,21.84,54.8400877542929
16090,162,15.78,54.8400877542929
16091,136,18.8,53.6104064817217
16092,136,20.15,53.9321965847054
16093,136,22.86,49.4267057651656
16094,136,17.96,54.3745350677331
16095,136,25.31,49.4267057651656
16096,162,25.14,54.8400877542929
16097,162,25.31,54.3762779080457
16098,162,18.63,56.578824507721
16099,171,18.13,56.578824507721
16100,171,18.46,51.0625020454319
16101,162,17.96,56.578824507721
16102,162,11.91,56.578824507721
16103,161,17.28,53.6104064817217
16104,161,17.96,56.578824507721
16105,161,21.34,54.3762779080457
16106,161,19.48,56.578824507721
16107,161,18.8,53.6104064817217
16108,160,19.14,53.6104064817217
16109,160,19.31,51.9666672597476
16110,185,18.63,51.7409468030251
16111,185,18.46,53.0828832158492
16112,185,24.38,49.4267057651656
16113,185,21.51,53.883872879066
16114,161,12.08,53.9321965847054
16115,183,12.41,53.9321965847054
16116,183,12.41,53.6104064817217
16117,163,17.62,53.6104064817217
16118,164,19.31,56.578824507721
16119,164,15.78,54.1648635276047
16120,164,16.12,55.4886797156303
16121,164,25.14,54.5195873427667
16122,163,19.14,56.578824507721
16123,183,18.46,53.6104064817217
16124,183,19.14,54.3745350677331
16125,183,19.31,53.6104064817217
16126,176,16.61,56.578824507721
16127,176,19.65,56.578824507721
16128,164,19.31,56.578824507721
16129,164,17.96,55.4886797156303
16130,108,18.13,55.4886797156303
16131,108,18.97,55.4886797156303
16132,108,18.46,55.4886797156303
16133,108,18.8,55.4886797156303
16134,108,18.8,55.8359815176989
16135,108,20.49,55.8359815176989
16136,108,19.99,55.8359815176989
16137,108,18.63,55.8359815176989
16138,108,17.45,55.8359815176989
16139,164,19.99,55.4886797156303
16140,164,16.94,56.578824507721
16141,107,17.96,51.0625020454319
16142,183,17.96,51.0625020454319
16143,183,18.13,53.6104064817217
16144,183,17.45,49.4267057651656
16145,161,19.48,54.8400877542929
16146,161,18.63,54.8400877542929
16147,183,18.13,48.2482360855188
16148,183,35.16,52.4714622423792
16149,183,34.15,58.1742930835001
16150,183,34.15,54.3762779080457
16151,183,36.69,54.5803670217
16152,183,38.21,59.0483297579334
16153,134,19.65,54.3745350677331
16154,134,21,49.4267057651656
16155,134,20.66,49.4267057651656
16156,138,19.82,53.0828832158492
16157,138,26.91,53.7859951454453
16158,138,26.91,53.7859951454453
16159,138,27.42,53.7859951454453
16160,138,27.08,49.4267057651656
16161,138,21.34,49.4267057651656
16162,138,21,49.4267057651656
16163,138,20.83,49.4267057651656
16164,138,19.82,54.3745350677331
16165,138,20.32,54.3745350677331
16166,169,21.17,49.4267057651656
16167,169,20.49,54.3745350677331
16168,138,20.49,54.3745350677331
16169,138,27.5,49.4267057651656
16170,138,26.15,49.4267057651656
16171,138,44.4,55.8359815176989
16172,169,22.86,49.4267057651656
16173,169,21.68,49.4267057651656
16174,136,20.32,53.6104064817217
16175,135,19.48,53.6104064817217
16176,162,19.48,53.6104064817217
16177,162,19.31,53.6104064817217
16178,162,18.63,53.6104064817217
16179,162,18.97,53.6104064817217
16180,162,21,54.8400877542929
16181,162,22.18,54.8400877542929
16182,135,22.69,54.8400877542929
16183,135,18.8,53.6104064817217
16184,135,21.84,54.8400877542929
16185,135,19.65,56.578824507721
16186,135,19.48,56.578824507721
16187,135,19.65,53.6104064817217
16188,135,21.51,53.6104064817217
16189,169,20.83,49.4267057651656
16190,169,22.18,49.4267057651656
16191,169,19.14,54.493417002876
16192,169,19.99,54.493417002876
16193,136,20.15,54.3745350677331
16194,136,27.17,49.4267057651656
16195,135,25.14,54.8400877542929
16196,135,21.34,53.6104064817217
16197,135,24.63,54.8400877542929
16198,136,12.09,53.6104064817217
16199,136,19.31,51.7409468030251
16200,136,21.17,54.3745350677331
16201,136,20.66,49.4267057651656
16202,136,17.79,54.3745350677331
16203,136,15.78,54.8400877542929
16204,136,25.48,54.8400877542929
16205,162,19.65,53.6104064817217
16206,162,19.82,53.6104064817217
16207,162,20.32,53.6104064817217
16208,162,20.49,53.6104064817217
16209,136,12.08,53.6104064817217
16210,162,19.48,53.6104064817217
16211,162,19.82,53.6104064817217
16212,161,21.68,53.6104064817217
16213,161,13.77,53.6104064817217
16214,160,18.29,51.9666672597476
16215,185,19.99,53.1046035105106
16216,185,20.66,53.8177210550257
16217,185,20.49,51.8264366731325
16218,185,20.15,53.0828832158492
16219,185,20.32,51.8264366731325
16220,161,12.75,53.9321965847054
16221,161,12.25,53.9321965847054
16222,183,18.13,53.6104064817217
16223,163,21,54.8400877542929
16224,163,19.48,56.578824507721
16225,163,17.98,50.953529650013
16226,163,21.93,55.4886797156303
16227,163,20.15,56.578824507721
16228,163,20.15,56.578824507721
16229,183,19.14,53.6104064817217
16230,183,23.03,54.8400877542929
16231,176,19.31,53.6104064817217
16232,176,19.82,56.578824507721
16233,176,18.29,56.578824507721
16234,164,20.32,56.578824507721
16235,108,18.46,55.4886797156303
16236,108,18.97,55.4886797156303
16237,173,19.31,55.4886797156303
16238,173,18.97,55.4886797156303
16239,108,11.59,55.4886797156303
16240,108,18.8,55.8359815176989
16241,108,19.48,55.8359815176989
16242,108,19.65,55.8359815176989
16243,108,19.31,55.8359815176989
16244,164,18.46,55.8359815176989
16245,164,17.96,55.4886797156303
16246,107,17.62,56.578824507721
16247,183,19.48,53.6104064817217
16248,183,18.63,53.6104064817217
16249,183,18.97,53.6104064817217
16250,161,19.48,53.9321965847054
16251,160,20.66,49.4267057651656
16252,161,18.46,49.4267057651656
16253,161,17.96,49.4267057651656
16254,183,21.17,47.2618056450755
16255,183,34.66,48.2482360855188
16256,183,33.48,49.5588836710196
16257,183,34.83,47.7249662051741
16258,176,38.21,52.218683936914
16259,176,28.1,54.3745350677331
16260,138,19.14,53.0828832158492
16261,138,21.51,53.7859951454453
16262,138,21.17,49.4267057651656
16263,138,22.35,49.4267057651656
16264,138,19.48,54.3745350677331
16265,169,20.15,54.3745350677331
16266,169,19.82,54.3745350677331
16267,169,21,49.4267057651656
16268,169,16.13,54.3745350677331
16269,169,25.48,49.4267057651656
16270,169,26.83,49.4267057651656
