id,climateId,availableNitrogen,soilDepth,distanceOutside,initialResidenceTime,initialStateId
15588,162,53.61040648,20.15,0,1,15
15589,162,54.37627791,20.83,0,1,9
15590,162,51.06250205,16.98,0,1,37
15591,162,56.57882451,20.83,0,1,278
15592,162,54.37627791,21,0,1,183
15593,162,54.84008775,21.51,0,1,124
15594,162,54.84008775,21.17,0,1,37
15595,162,53.61040648,19.31,0,1,42
15596,171,54.37627791,15.78,0,1,42
15597,163,51.06250205,19.48,0,1,6
15598,163,55.48867972,20.32,0,1,6
15599,164,53.95408825,20.66,0,1,26
15600,164,55.48867972,17.28,0,1,15
15601,164,55.48867972,21.68,0,1,9
15602,164,55.48867972,19.48,0,1,15
15603,163,55.48867972,23.53,0,1,28
15604,171,56.57882451,20.49,0,1,94
15605,171,56.57882451,18.8,0,1,90
15606,171,56.57882451,17.96,0,1,9
15607,171,56.57882451,18.46,0,1,9
15608,171,55.48867972,20.32,0,1,160
15609,171,55.48867972,19.48,0,1,94
15610,171,55.48867972,19.14,0,1,10
15611,161,51.06250205,18.97,0,1,185
15612,161,53.61040648,17.79,0,1,173
15613,161,53.61040648,19.48,0,1,185
15614,161,53.61040648,18.13,0,1,96
15615,183,53.61040648,19.48,0,1,7
15616,183,53.61040648,19.82,0,1,173
15617,163,53.61040648,20.49,0,1,187
15618,176,53.61040648,18.63,0,1,42
15619,176,56.57882451,17.62,0,1,24
15620,164,55.48867972,19.65,0,1,24
15621,108,55.48867972,18.29,0,1,24
15622,108,50.26458447,15.95,0,1,24
15623,164,55.48867972,19.65,0,1,34
15624,176,56.57882451,19.31,0,1,71
15625,176,56.57882451,19.65,0,1,164
15626,183,53.61040648,17.45,0,1,225
15627,183,54.37453507,19.99,0,1,225
15628,183,49.42670577,21.17,0,1,224
15629,183,49.42670577,21.17,0,1,37
15630,183,48.24823609,35.33,0,1,86
15631,176,47.26180565,34.83,0,1,86
15632,176,47.72496621,34.32,0,1,37
15633,164,54.37627791,21.68,0,1,35
15634,164,55.48867972,19.14,0,1,54
15635,108,53.95408825,33.48,0,1,7
15636,108,54.37453507,37.36,0.209430584957905,1,6
15637,108,51.92557066,25.14,0.440983005625053,1,3
15638,108,53.37053192,33.64,0.646446609406726,1,35
15639,173,54.12568247,15.78,0.75,1,37
15640,173,51.43935366,19.16,0.75,1,37
15641,173,53.85090269,33.98,0.646446609406726,1,35
15642,108,52.86166675,34.66,0.440983005625053,1,35
15643,108,52.19659832,35.33,0.209430584957905,1,45
15644,108,51.92557066,33.98,0.0986121811340027,1,35
15645,164,55.83598152,18.13,0,1,88
15646,164,55.48867972,18.63,0,1,246
15647,171,55.48867972,17.96,0,1,90
15648,183,49.85816797,19.14,0,1,118
15649,183,54.37627791,25.81,0,1,118
15650,183,49.36722516,35.33,0.209430584957905,1,76
15651,183,54.46772235,29.45,0.440983005625053,1,153
15652,183,54.46772235,29.45,0.646446609406726,1,3
15653,183,54.46772235,29.62,0.75,1,3
15654,177,51.96675269,15.27,1,1,58
15655,177,55.48867972,18.13,0.75,1,6
15656,177,55.48867972,18.13,0.646446609406726,1,2
15657,177,55.48867972,19.48,0.440983005625053,1,28
15658,177,53.95408825,33.31,0.646446609406726,1,6
15659,177,55.48867972,26.66,0.75,1,7
15660,179,53.61040648,20.83,1,1,94
15661,179,54.84008775,21.51,0.75,1,94
15662,179,53.61040648,19.65,0.646446609406726,1,15
15663,179,53.61040648,18.97,0.440983005625053,1,15
15664,179,53.61040648,19.48,0.292893218813452,1,91
15665,179,53.61040648,20.15,0.209430584957905,1,91
15666,134,53.61040648,19.14,0.25,1,192
15667,134,53.61040648,18.97,0.25,1,43
15668,134,51.96666726,20.49,0.292893218813452,1,263
15669,134,54.37453507,21.17,0.440983005625053,1,181
15670,134,54.37453507,15.5,0.646446609406726,1,177
15671,134,54.37453507,16.01,0.75,1,37
15672,134,54.37453507,15,0.75,1,37
15673,134,54.37453507,13.98,0.75,1,192
15674,134,54.37453507,15.5,0.75,1,43
15675,134,54.37453507,15.67,0.75,1,187
15676,134,54.37453507,22.18,0.646446609406726,1,173
15677,134,49.42670577,21.34,0.440983005625053,1,187
15678,169,54.37453507,13.81,0.292893218813452,1,177
15679,169,49.42670577,21.17,0.25,1,177
15680,169,54.37453507,19.14,0.209430584957905,1,87
15681,169,54.37453507,19.48,0.0986121811340027,1,271
15682,169,49.42670577,21,0,1,189
15683,169,49.42670577,16.79,0,1,154
15684,138,49.42670577,17.98,0,1,107
15685,169,49.42670577,21.51,0,1,263
15686,169,54.37453507,19.99,0,1,261
15687,169,49.42670577,21,0,1,76
15688,169,49.42670577,20.66,0,1,81
15689,169,54.84008775,22.52,0,1,24
15690,169,54.37453507,23.96,0,1,103
15691,138,54.37453507,19.99,0,1,103
15692,138,54.37453507,24.21,0,1,92
15693,138,53.08288322,18.5,0,1,92
15694,138,54.37453507,21.34,0,1,92
15695,138,49.42670577,23.7,0,1,92
15696,138,49.42670577,22.01,0,1,224
15697,169,49.42670577,22.52,0,1,87
15698,169,49.42670577,21.68,0,1,92
15699,136,54.37453507,18.46,0,1,35
15700,136,54.37453507,18.97,0,1,9
15701,136,49.42670577,20.66,0,1,9
15702,136,53.93219658,18.46,0,1,9
15703,162,53.61040648,19.82,0,1,35
15704,162,54.84008775,22.35,0,1,35
15705,162,51.06250205,19.82,0,1,35
15706,162,51.06250205,19.14,0,1,91
15707,162,51.06250205,19.65,0,1,117
15708,162,56.57882451,20.32,0,1,274
15709,135,54.37627791,20.66,0,1,77
15710,135,56.57882451,19.65,0,1,42
15711,135,51.06250205,15.79,0,1,42
15712,135,56.57882451,18.63,0,1,9
15713,169,53.61040648,17.96,0,1,91
15714,169,53.61040648,19.65,0,1,87
15715,169,54.37453507,20.83,0,1,207
15716,138,54.37453507,21.51,0,1,94
15717,169,54.37453507,19.99,0,1,17
15718,169,54.37453507,19.82,0,1,9
15719,136,53.61040648,19.48,0,1,9
15720,162,54.84008775,16.62,0,1,15
15721,162,53.61040648,20.83,0,1,9
15722,162,56.57882451,21.17,0,1,9
15723,162,54.37627791,21.17,0,1,9
15724,162,53.61040648,21.17,0,1,17
15725,162,54.84008775,21,0,1,37
15726,162,53.61040648,19.14,0,1,37
15727,162,53.61040648,20.15,0,1,107
15728,162,54.84008775,14.76,0,1,37
15729,171,56.57882451,19.14,0,1,14
15730,171,56.57882451,13.09,0,1,37
15731,163,56.57882451,12.58,0,1,15
15732,182,55.48867972,17.96,0,1,9
15733,164,55.48867972,19.99,0,1,15
15734,164,55.48867972,19.31,0,1,174
15735,163,55.48867972,18.46,0,1,37
15736,163,56.57882451,20.49,0,1,91
15737,171,56.57882451,19.48,0,1,275
15738,171,51.06250205,19.48,0,1,90
15739,171,51.06250205,16.27,0,1,247
15740,171,51.06250205,18.46,0,1,26
15741,171,56.57882451,17.62,0,1,177
15742,171,56.57882451,18.97,0,1,187
15743,161,51.06250205,18.46,0,1,173
15744,161,53.61040648,19.31,0,1,92
15745,160,53.61040648,18.63,0,1,92
15746,160,53.61040648,18.63,0,1,173
15747,161,53.61040648,13.6,0,1,7
15748,183,53.61040648,18.97,0,1,275
15749,183,53.61040648,19.65,0,1,173
15750,183,54.84008775,22.18,0,1,71
15751,163,53.61040648,18.13,0,1,15
15752,176,56.57882451,18.8,0,1,9
15753,164,56.57882451,18.97,0,1,24
15754,164,55.48867972,19.14,0,1,24
15755,108,49.08979226,16.62,0,1,37
15756,164,53.21998827,25.98,0,1,107
15757,164,56.57882451,18.29,0,1,54
15758,176,56.57882451,18.8,0,1,24
15759,183,53.61040648,18.97,0,1,164
15760,183,54.84008775,21,0,1,164
15761,183,54.37453507,19.99,0,1,42
15762,183,54.37453507,17.96,0,1,54
15763,183,51.7409468,17.79,0,1,24
15764,176,53.61040648,17.79,0,1,42
15765,176,56.57882451,18.97,0,1,50
15766,176,56.57882451,18.97,0,1,24
15767,164,51.06250205,19.31,0,1,71
15768,164,53.21998827,20.66,0,1,7
15769,108,53.34462738,19.65,0.0986121811340027,1,7
15770,108,53.85090269,23.45,0.292893218813452,1,26
15771,173,53.85090269,23.96,0.5,1,35
15772,173,55.83598152,19.5,0.75,1,37
15773,173,53.37053192,35.33,1,1,35
15774,108,52.19659832,33.81,0.75,1,276
15775,108,48.96889049,34.15,0.5,1,35
15776,108,53.37053192,34.32,0.25,1,5
15777,164,55.48867972,20.32,0,1,35
15778,164,55.48867972,18.46,0,1,181
15779,171,55.48867972,18.46,0,1,72
15780,183,55.48867972,18.29,0,1,90
15781,183,56.57882451,19.99,0,1,42
15782,183,48.22135147,22.18,0,1,277
15783,183,49.36722516,25.31,0.209430584957905,1,81
15784,183,54.46772235,37.19,0.440983005625053,1,31
15785,183,54.46772235,38.71,0.646446609406726,1,3
15786,183,54.84008775,27.25,0.75,1,3
15787,177,55.83598152,20.15,1,1,24
15788,177,55.83598152,19.31,0.75,1,6
15789,177,55.83598152,20.15,0.646446609406726,1,6
15790,177,52.19659832,23.62,0.75,1,6
15791,177,55.83598152,24.63,1,1,24
15792,134,49.42670577,20.66,0.75,1,95
15793,134,49.42670577,22.69,0.646446609406726,1,15
15794,134,54.84008775,22.35,0.440983005625053,1,15
15795,134,53.61040648,19.31,0.440983005625053,1,37
15796,134,53.61040648,18.97,0.5,1,192
15797,134,53.61040648,19.82,0.5,1,43
15798,134,53.61040648,19.14,0.5,1,43
15799,134,54.37453507,27.34,0.5,1,263
15800,134,49.42670577,26.66,0.5,1,177
15801,134,54.37453507,22.18,0.646446609406726,1,92
15802,134,49.42670577,21.34,0.75,1,34
15803,134,54.37453507,13.64,1,1,269
15804,134,54.37453507,14.66,1,1,20
15805,134,49.42670577,23.87,0.75,1,42
15806,134,49.42670577,23.87,0.646446609406726,1,95
15807,169,49.42670577,21.51,0.5,1,117
15808,169,49.42670577,21.17,0.5,1,89
15809,169,54.37453507,20.49,0.440983005625053,1,270
15810,169,54.37453507,19.31,0.292893218813452,1,271
15811,169,49.42670577,21,0.0986121811340027,1,81
15812,138,49.42670577,16.62,0,1,115
15813,138,54.37453507,20.49,0,1,76
15814,138,49.42670577,20.66,0,1,117
15815,169,49.42670577,21.84,0,1,74
15816,169,49.42670577,21.84,0,1,24
15817,169,49.42670577,22.86,0,1,189
15818,169,54.84008775,21.68,0,1,189
15819,169,49.42670577,21.51,0,1,71
15820,169,54.37453507,24.29,0,1,192
15821,138,54.37453507,21,0,1,272
15822,138,49.42670577,26.32,0,1,91
15823,138,49.42670577,25.98,0,1,87
15824,138,49.42670577,23.2,0,1,17
15825,138,49.42670577,22.35,0,1,273
15826,169,49.42670577,23.2,0,1,87
15827,169,54.37453507,19.31,0,1,9
15828,136,54.37453507,16.77,0,1,42
15829,136,52.54898315,19.31,0,1,35
15830,136,54.493417,18.29,0,1,9
15831,162,53.61040648,19.14,0,1,35
15832,162,53.61040648,18.29,0,1,9
15833,162,56.57882451,10.07,0,1,37
15834,162,51.06250205,19.48,0,1,71
15835,162,56.57882451,20.32,0,1,224
15836,162,54.37627791,20.66,0,1,15
15837,162,51.06250205,20.15,0,1,42
15838,135,54.37627791,20.66,0,1,78
15839,135,51.06250205,19.65,0,1,50
15840,135,51.06250205,12.77,0,1,37
15841,135,56.57882451,20.15,0,1,15
15842,169,53.61040648,18.97,0,1,207
15843,169,53.61040648,20.32,0,1,91
15844,169,54.37453507,19.65,0,1,91
15845,138,54.37453507,19.14,0,1,91
15846,169,54.37453507,21.51,0,1,94
15847,169,54.37453507,18.97,0,1,9
15848,136,53.61040648,18.46,0,1,73
15849,162,53.61040648,18.8,0,1,9
15850,162,53.61040648,19.14,0,1,10
15851,162,54.37627791,25.31,0,1,10
15852,162,51.06250205,23.11,0,1,92
15853,162,53.61040648,22.18,0,1,215
15854,162,53.61040648,19.48,0,1,35
15855,162,53.61040648,20.32,0,1,35
15856,162,53.61040648,20.32,0,1,207
15857,162,54.84008775,22.18,0,1,91
15858,162,53.61040648,18.97,0,1,42
15859,171,56.57882451,17.28,0,1,42
15860,163,56.57882451,14.78,0,1,184
15861,163,55.48867972,13.09,0,1,134
15862,163,55.48867972,15.12,0,1,177
15863,163,55.48867972,19.14,0,1,37
15864,163,56.57882451,13.26,0,1,90
15865,171,51.06250205,13.09,0,1,90
15866,171,56.57882451,18.8,0,1,91
15867,183,53.61040648,19.48,0,1,90
15868,171,56.57882451,15.76,0,1,94
15869,171,56.57882451,17.96,0,1,26
15870,171,56.57882451,21.51,0,1,9
15871,161,56.57882451,15.46,0,1,187
15872,161,53.61040648,20.83,0,1,187
15873,160,53.93219658,19.65,0,1,92
15874,160,51.7409468,18.46,0,1,92
15875,160,53.93219658,20.15,0,1,37
15876,160,51.7409468,13.77,0,1,42
15877,161,51.7409468,18.97,0,1,173
15878,183,53.93219658,19.14,0,1,173
15879,183,53.61040648,18.46,0,1,9
15880,163,53.61040648,17.62,0,1,37
15881,176,56.57882451,18.8,0,1,9
15882,164,56.57882451,18.97,0,1,24
15883,164,55.48867972,18.8,0,1,24
15884,164,55.48867972,23.53,0,1,73
15885,164,53.21998827,25.48,0,1,34
15886,176,56.57882451,18.63,0,1,24
15887,176,51.06250205,18.97,0,1,54
15888,183,53.61040648,18.63,0,1,15
15889,183,49.42670577,21,0,1,37
15890,183,54.37453507,18.46,0,1,45
15891,183,53.61040648,18.63,0,1,45
15892,176,53.61040648,19.14,0,1,24
15893,176,56.57882451,19.14,0,1,42
15894,164,56.57882451,18.63,0,1,15
15895,164,56.57882451,18.97,0,1,9
15896,164,51.06250205,18.8,0,1,9
15897,108,54.37627791,21.68,0,1,3
15898,108,55.48867972,19.31,0,1,37
15899,108,55.83598152,18.8,0.209430584957905,1,9
15900,173,52.19659832,34.32,0.440983005625053,1,9
15901,173,58.57424302,36.01,0.646446609406726,1,35
15902,108,52.19659832,33.48,0.75,1,35
15903,108,55.04648882,32.46,0.646446609406726,1,94
15904,108,55.83598152,17.96,0.440983005625053,1,160
15905,164,55.48867972,18.97,0.209430584957905,1,72
15906,164,55.48867972,17.96,0,1,37
15907,183,55.48867972,17.45,0,1,90
15908,183,51.06250205,18.8,0,1,229
15909,183,56.57882451,19.14,0,1,143
15910,183,54.37627791,21.17,0,1,187
15911,183,49.60769204,20.15,0,1,70
15912,183,54.37627791,26.83,0.25,1,70
15913,183,54.46772235,36.86,0.5,1,31
15914,183,54.46772235,36.18,0.75,1,3
15915,183,53.93219658,38.04,1,1,3
15916,183,51.06250205,28.6,1,1,3
15917,177,53.85090269,34.32,1,1,15
15918,177,54.12568247,25.14,1,1,68
15919,177,51.92557066,24.97,0.75,1,127
15920,177,54.42097998,24.12,1,1,35
15921,134,54.37453507,19.82,1,1,264
15922,134,49.42670577,21,0.75,1,37
15923,134,49.42670577,20.66,0.5,1,177
15924,134,54.37453507,19.31,0.646446609406726,1,37
15925,134,54.37453507,20.32,0.75,1,192
15926,134,54.37453507,20.49,0.75,1,187
15927,134,54.37453507,19.48,0.75,1,43
15928,134,54.37453507,20.15,0.75,1,187
15929,134,54.37453507,19.99,0.75,1,192
15930,134,49.42670577,23.2,0.75,1,265
15931,134,54.37453507,20.32,0.75,1,56
15932,138,49.42670577,21.84,0.75,1,266
15933,138,49.42670577,21,0.75,1,267
15934,138,53.93219658,19.82,0.646446609406726,1,37
15935,138,51.7409468,20.32,0.440983005625053,1,81
15936,138,51.7409468,20.49,0.292893218813452,1,70
15937,138,49.42670577,15.44,0.25,1,119
15938,138,49.42670577,22.18,0.25,1,268
15939,138,49.42670577,21,0.25,1,74
15940,169,49.42670577,21.17,0.209430584957905,1,189
15941,169,49.42670577,21.51,0.0986121811340027,1,166
15942,169,49.42670577,22.18,0,1,15
15943,169,49.42670577,21,0,1,24
15944,169,54.37453507,19.99,0,1,72
15945,169,49.42670577,21.34,0,1,6
15946,138,54.37453507,21.51,0,1,224
15947,138,54.37453507,21.51,0,1,164
15948,138,49.42670577,21,0,1,120
15949,138,49.42670577,21.17,0,1,17
15950,138,49.42670577,22.69,0,1,92
15951,169,49.42670577,21.17,0,1,177
15952,169,53.93219658,19.31,0,1,35
15953,136,53.61040648,19.31,0,1,15
15954,135,53.61040648,19.82,0,1,37
15955,162,53.61040648,21.68,0,1,37
15956,162,53.61040648,18.16,0,1,15
15957,162,53.61040648,18.97,0,1,37
15958,162,56.57882451,19.82,0,1,15
15959,162,56.57882451,19.82,0,1,164
15960,162,51.06250205,20.49,0,1,15
15961,162,54.37627791,21,0,1,91
15962,135,56.57882451,20.15,0,1,24
15963,135,54.37627791,21.34,0,1,45
15964,135,56.57882451,18.46,0,1,42
15965,135,51.06250205,11.59,0,1,34
15966,135,56.57882451,19.31,0,1,94
15967,169,54.84008775,20.66,0,1,15
15968,169,53.61040648,19.31,0,1,91
15969,169,54.37453507,18.97,0,1,91
15970,138,54.37453507,18.63,0,1,91
15971,169,54.37453507,21.68,0,1,9
15972,169,53.93219658,20.49,0,1,9
15973,136,54.84008775,21,0,1,9
15974,162,53.61040648,20.49,0,1,9
15975,162,54.84008775,25.14,0,1,9
15976,162,54.37627791,25.81,0,1,9
15977,162,54.37627791,25.65,0,1,98
15978,162,53.61040648,20.15,0,1,92
15979,136,53.61040648,20.32,0,1,87
15980,136,53.61040648,20.15,0,1,92
15981,136,53.93219658,19.65,0,1,9
15982,161,53.61040648,20.49,0,1,9
15983,162,54.84008775,25.65,0,1,9
15984,171,56.57882451,18.8,0,1,9
15985,171,56.57882451,12.58,0,1,15
15986,163,55.48867972,11.57,0,1,177
15987,163,55.48867972,18.8,0,1,174
15988,171,55.48867972,17.79,0,1,90
15989,171,51.06250205,17.79,0,1,90
15990,171,56.57882451,17.96,0,1,187
15991,162,56.57882451,13.6,0,1,177
15992,161,53.61040648,20.32,0,1,187
15993,162,56.57882451,17.45,0,1,177
15994,162,51.06250205,19.48,0,1,15
15995,162,56.57882451,20.15,0,1,94
15996,161,56.57882451,19.48,0,1,92
15997,161,53.61040648,13.77,0,1,177
15998,160,52.54898315,19.31,0,1,92
15999,185,51.7409468,19.14,0,1,92
16000,185,53.08288322,19.48,0,1,177
16001,185,54.37453507,18.8,0,1,42
16002,160,53.08288322,18.97,0,1,173
16003,161,51.7409468,13.77,0,1,42
16004,183,53.93219658,13.09,0,1,37
16005,183,53.61040648,18.97,0,1,35
16006,163,53.61040648,19.99,0,1,15
16007,164,56.57882451,19.65,0,1,24
16008,164,55.48867972,13.92,0,1,24
16009,164,52.62274912,25.31,0,1,142
16010,164,55.48867972,25.14,0,1,15
16011,176,56.57882451,20.32,0,1,24
16012,176,53.61040648,19.65,0,1,14
16013,183,52.54898315,18.46,0,1,37
16014,183,53.61040648,17.45,0,1,45
16015,183,53.61040648,18.46,0,1,15
16016,176,54.84008775,21.17,0,1,15
16017,176,51.06250205,20.49,0,1,24
16018,164,51.06250205,18.46,0,1,24
16019,164,55.48867972,18.97,0,1,15
16020,108,55.48867972,19.48,0,1,26
16021,108,55.48867972,18.63,0,1,9
16022,108,55.48867972,18.46,0,1,12
16023,108,55.48867972,17.96,0,1,3
16024,108,55.83598152,18.29,0.0986121811340027,1,73
16025,108,55.83598152,23.37,0.292893218813452,1,14
16026,108,55.83598152,18.46,0.440983005625053,1,15
16027,108,55.83598152,18.8,0.5,1,15
16028,108,55.48867972,18.63,0.440983005625053,1,14
16029,164,55.48867972,17.96,0.292893218813452,1,37
16030,164,55.48867972,17.96,0.0986121811340027,1,37
16031,107,56.57882451,17.45,0,1,37
16032,183,51.06250205,18.8,0,1,15
16033,183,53.61040648,16.94,0,1,15
16034,183,54.84008775,18.8,0,1,35
16035,183,54.84008775,18.13,0,1,15
16036,183,51.26739604,18.97,0,1,34
16037,183,54.46772235,36.01,0.209430584957905,1,72
16038,183,54.46772235,38.04,0.440983005625053,1,44
16039,183,53.61040648,36.35,0.646446609406726,1,3
16040,183,54.37627791,19.67,0.75,1,3
16041,183,49.36722516,18.48,1,1,3
16042,134,49.42670577,20.83,0.75,1,185
16043,134,54.37453507,19.48,0.646446609406726,1,177
16044,134,49.42670577,21.34,0.75,1,95
16045,134,49.42670577,21.34,1,1,92
16046,138,54.37453507,28.77,1,1,1
16047,138,53.85306859,30.12,0.75,1,80
16048,138,55.83598152,30.12,0.646446609406726,1,31
16049,138,53.78599515,27.25,0.5,1,56
16050,138,53.78599515,26.91,0.5,1,56
16051,138,54.37453507,20.32,0.5,1,261
16052,138,54.37453507,19.82,0.5,1,74
16053,138,54.37453507,19.48,0.440983005625053,1,74
16054,138,49.42670577,21.34,0.292893218813452,1,189
16055,138,49.42670577,20.83,0.0986121811340027,1,177
16056,169,54.37453507,20.32,0,1,204
16057,169,49.42670577,20.66,0,1,9
16058,169,49.42670577,22.18,0,1,242
16059,138,49.42670577,20.66,0,1,225
16060,138,49.42670577,21.17,0,1,225
16061,138,53.78599515,21.34,0,1,262
16062,138,49.42670577,22.52,0,1,116
16063,138,49.42670577,39.76,0,1,116
16064,169,49.42670577,22.52,0,1,92
16065,169,49.42670577,22.52,0,1,90
16066,135,53.61040648,18.97,0,1,35
16067,162,53.61040648,19.82,0,1,160
16068,162,51.06250205,18.97,0,1,224
16069,162,51.06250205,19.48,0,1,224
16070,162,56.57882451,18.97,0,1,91
16071,162,56.57882451,19.99,0,1,91
16072,162,54.84008775,20.83,0,1,3
16073,162,54.84008775,21,0,1,92
16074,162,53.61040648,19.65,0,1,90
16075,135,54.84008775,22.86,0,1,50
16076,135,54.37627791,21.17,0,1,14
16077,135,56.57882451,17.96,0,1,50
16078,135,56.57882451,20.49,0,1,94
16079,135,51.06250205,15.1,0,1,37
16080,169,53.61040648,19.99,0,1,31
16081,169,53.61040648,19.14,0,1,112
16082,169,54.37453507,19.82,0,1,15
16083,138,54.37453507,19.48,0,1,9
16084,169,54.37453507,18.97,0,1,91
16085,169,49.42670577,21,0,1,31
16086,136,49.42670577,21,0,1,3
16087,135,54.84008775,21.17,0,1,17
16088,162,54.84008775,21,0,1,9
16089,162,54.84008775,21.84,0,1,94
16090,162,54.84008775,15.78,0,1,258
16091,136,53.61040648,18.8,0,1,98
16092,136,53.93219658,20.15,0,1,258
16093,136,49.42670577,22.86,0,1,92
16094,136,54.37453507,17.96,0,1,9
16095,136,49.42670577,25.31,0,1,9
16096,162,54.84008775,25.14,0,1,73
16097,162,54.37627791,25.31,0,1,26
16098,162,56.57882451,18.63,0,1,224
16099,171,56.57882451,18.13,0,1,177
16100,171,51.06250205,18.46,0,1,164
16101,162,56.57882451,17.96,0,1,90
16102,162,56.57882451,11.91,0,1,263
16103,161,53.61040648,17.28,0,1,90
16104,161,56.57882451,17.96,0,1,7
16105,161,54.37627791,21.34,0,1,14
16106,161,56.57882451,19.48,0,1,91
16107,161,53.61040648,18.8,0,1,92
16108,160,53.61040648,19.14,0,1,87
16109,160,51.96666726,19.31,0,1,92
16110,185,51.7409468,18.63,0,1,177
16111,185,53.08288322,18.46,0,1,187
16112,185,49.42670577,24.38,0,1,42
16113,185,53.88387288,21.51,0,1,126
16114,161,53.93219658,12.08,0,1,43
16115,183,53.93219658,12.41,0,1,16
16116,183,53.61040648,12.41,0,1,9
16117,163,53.61040648,17.62,0,1,42
16118,164,56.57882451,19.31,0,1,24
16119,164,54.16486353,15.78,0,1,24
16120,164,55.48867972,16.12,0,1,177
16121,164,54.51958734,25.14,0,1,187
16122,163,56.57882451,19.14,0,1,187
16123,183,53.61040648,18.46,0,1,42
16124,183,54.37453507,19.14,0,1,15
16125,183,53.61040648,19.31,0,1,15
16126,176,56.57882451,16.61,0,1,24
16127,176,56.57882451,19.65,0,1,24
16128,164,56.57882451,19.31,0,1,24
16129,164,55.48867972,17.96,0,1,24
16130,108,55.48867972,18.13,0,1,24
16131,108,55.48867972,18.97,0,1,24
16132,108,55.48867972,18.46,0,1,9
16133,108,55.48867972,18.8,0,1,9
16134,108,55.83598152,18.8,0,1,9
16135,108,55.83598152,20.49,0,1,14
16136,108,55.83598152,19.99,0.0986121811340027,1,14
16137,108,55.83598152,18.63,0.209430584957905,1,14
16138,108,55.83598152,17.45,0.25,1,14
16139,164,55.48867972,19.99,0.209430584957905,1,37
16140,164,56.57882451,16.94,0.0986121811340027,1,37
16141,107,51.06250205,17.96,0,1,246
16142,183,51.06250205,17.96,0,1,37
16143,183,53.61040648,18.13,0,1,50
16144,183,49.42670577,17.45,0,1,37
16145,161,54.84008775,19.48,0,1,9
16146,161,54.84008775,18.63,0,1,35
16147,183,48.24823609,18.13,0,1,17
16148,183,52.47146224,35.16,0.0986121811340027,1,9
16149,183,58.17429308,34.15,0.292893218813452,1,7
16150,183,54.37627791,34.15,0.440983005625053,1,6
16151,183,54.58036702,36.69,0.646446609406726,1,3
16152,183,59.04832976,38.21,0.75,1,1
16153,134,54.37453507,19.65,1,1,255
16154,134,49.42670577,21,0.75,1,15
16155,134,49.42670577,20.66,1,1,37
16156,138,53.08288322,19.82,1,1,3
16157,138,53.78599515,26.91,0.75,1,17
16158,138,53.78599515,26.91,0.75,1,56
16159,138,53.78599515,27.42,0.75,1,256
16160,138,49.42670577,27.08,0.75,1,257
16161,138,49.42670577,21.34,0.75,1,81
16162,138,49.42670577,21,0.646446609406726,1,74
16163,138,49.42670577,20.83,0.440983005625053,1,24
16164,138,54.37453507,19.82,0.292893218813452,1,42
16165,138,54.37453507,20.32,0.0986121811340027,1,94
16166,169,49.42670577,21.17,0,1,91
16167,169,54.37453507,20.49,0,1,252
16168,138,54.37453507,20.49,0,1,225
16169,138,49.42670577,27.5,0,1,252
16170,138,49.42670577,26.15,0,1,92
16171,138,55.83598152,44.4,0,1,92
16172,169,49.42670577,22.86,0,1,253
16173,169,49.42670577,21.68,0,1,98
16174,136,53.61040648,20.32,0,1,91
16175,135,53.61040648,19.48,0,1,160
16176,162,53.61040648,19.48,0,1,224
16177,162,53.61040648,19.31,0,1,164
16178,162,53.61040648,18.63,0,1,164
16179,162,53.61040648,18.97,0,1,37
16180,162,54.84008775,21,0,1,92
16181,162,54.84008775,22.18,0,1,253
16182,135,54.84008775,22.69,0,1,92
16183,135,53.61040648,18.8,0,1,37
16184,135,54.84008775,21.84,0,1,35
16185,135,56.57882451,19.65,0,1,50
16186,135,56.57882451,19.48,0,1,35
16187,135,53.61040648,19.65,0,1,34
16188,135,53.61040648,21.51,0,1,17
16189,169,49.42670577,20.83,0,1,73
16190,169,49.42670577,22.18,0,1,9
16191,169,54.493417,19.14,0,1,9
16192,169,54.493417,19.99,0,1,87
16193,136,54.37453507,20.15,0,1,3
16194,136,49.42670577,27.17,0,1,17
16195,135,54.84008775,25.14,0,1,17
16196,135,53.61040648,21.34,0,1,9
16197,135,54.84008775,24.63,0,1,187
16198,136,53.61040648,12.09,0,1,187
16199,136,51.7409468,19.31,0,1,92
16200,136,54.37453507,21.17,0,1,258
16201,136,49.42670577,20.66,0,1,15
16202,136,54.37453507,17.79,0,1,9
16203,136,54.84008775,15.78,0,1,9
16204,136,54.84008775,25.48,0,1,3
16205,162,53.61040648,19.65,0,1,9
16206,162,53.61040648,19.82,0,1,224
16207,162,53.61040648,20.32,0,1,259
16208,162,53.61040648,20.49,0,1,259
16209,136,53.61040648,12.08,0,1,187
16210,162,53.61040648,19.48,0,1,50
16211,162,53.61040648,19.82,0,1,42
16212,161,53.61040648,21.68,0,1,187
16213,161,53.61040648,13.77,0,1,92
16214,160,51.96666726,18.29,0,1,92
16215,185,53.10460351,19.99,0,1,42
16216,185,53.81772106,20.66,0,1,37
16217,185,51.82643667,20.49,0,1,43
16218,185,53.08288322,20.15,0,1,24
16219,185,51.82643667,20.32,0,1,42
16220,161,53.93219658,12.75,0,1,42
16221,161,53.93219658,12.25,0,1,260
16222,183,53.61040648,18.13,0,1,24
16223,163,54.84008775,21,0,1,24
16224,163,56.57882451,19.48,0,1,24
16225,163,50.95352965,17.98,0,1,37
